 »   Warning: @salesforce/cli update available from 2.137.7 to 2.138.6.
Querying Data... done
Id,Name,GestaoSLA__c,Categorizacao__c,MarcoSLA__c,AreaAtendimento__c,EscopoRegra__c,Ativo__c,TempoBaixa__c,TempoMedia__c,TempoAlta__c,CreatedDate,LastModifiedDate
a3Mbe000000KHYXEA4,RSC-004482,a3Nbe000000Q1A9EAK,a3Kbe000000C4CQEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYYEA4,RSC-004483,a3Nbe000000Q1A9EAK,a3Kbe000000C4CQEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYZEA4,RSC-004484,a3Nbe000000Q1A9EAK,a3Kbe000000C4CREA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYaEAO,RSC-004485,a3Nbe000000Q1A9EAK,a3Kbe000000C4CREA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYbEAO,RSC-004486,a3Nbe000000Q1A9EAK,a3Kbe000000C4CREA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYcEAO,RSC-004487,a3Nbe000000Q1A9EAK,a3Kbe000000C4CREA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYdEAO,RSC-004488,a3Nbe000000Q1A9EAK,a3Kbe000000C4CREA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYeEAO,RSC-004489,a3Nbe000000Q1A9EAK,a3Kbe000000BybqEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYfEAO,RSC-004490,a3Nbe000000Q1A9EAK,a3Kbe000000BybqEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYgEAO,RSC-004491,a3Nbe000000Q1A9EAK,a3Kbe000000BybqEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYhEAO,RSC-004492,a3Nbe000000Q1A9EAK,a3Kbe000000BybqEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYiEAO,RSC-004493,a3Nbe000000Q1A9EAK,a3Kbe000000BybqEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYjEAO,RSC-004494,a3Nbe000000Q1A9EAK,a3Kbe000000C4CSEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYkEAO,RSC-004495,a3Nbe000000Q1A9EAK,a3Kbe000000C4CSEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYlEAO,RSC-004496,a3Nbe000000Q1A9EAK,a3Kbe000000C4CSEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYmEAO,RSC-004497,a3Nbe000000Q1A9EAK,a3Kbe000000C4CSEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYnEAO,RSC-004498,a3Nbe000000Q1A9EAK,a3Kbe000000C4CSEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYoEAO,RSC-004499,a3Nbe000000Q1A9EAK,a3Kbe000000C4CTEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYpEAO,RSC-004500,a3Nbe000000Q1A9EAK,a3Kbe000000C4CTEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYqEAO,RSC-004501,a3Nbe000000Q1A9EAK,a3Kbe000000C4CTEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYrEAO,RSC-004502,a3Nbe000000Q1A9EAK,a3Kbe000000C4CTEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYsEAO,RSC-004503,a3Nbe000000Q1A9EAK,a3Kbe000000C4CTEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYtEAO,RSC-004504,a3Nbe000000Q1A9EAK,a3Kbe000000C4CUEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYuEAO,RSC-004505,a3Nbe000000Q1A9EAK,a3Kbe000000C4CUEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYvEAO,RSC-004506,a3Nbe000000Q1A9EAK,a3Kbe000000C4CUEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYwEAO,RSC-004507,a3Nbe000000Q1A9EAK,a3Kbe000000C4CUEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYxEAO,RSC-004508,a3Nbe000000Q1A9EAK,a3Kbe000000C4CUEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYyEAO,RSC-004509,a3Nbe000000Q1A9EAK,a3Kbe000000C4CVEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYzEAO,RSC-004510,a3Nbe000000Q1A9EAK,a3Kbe000000C4CVEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ0EAO,RSC-004511,a3Nbe000000Q1A9EAK,a3Kbe000000C4CVEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ1EAO,RSC-004512,a3Nbe000000Q1A9EAK,a3Kbe000000C4CVEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ2EAO,RSC-004513,a3Nbe000000Q1A9EAK,a3Kbe000000C4CVEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ3EAO,RSC-004514,a3Nbe000000Q1A9EAK,a3Kbe000000C4CWEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ4EAO,RSC-004515,a3Nbe000000Q1A9EAK,a3Kbe000000C4CWEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ5EAO,RSC-004516,a3Nbe000000Q1A9EAK,a3Kbe000000C4CWEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ6EAO,RSC-004517,a3Nbe000000Q1A9EAK,a3Kbe000000C4CWEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ7EAO,RSC-004518,a3Nbe000000Q1A9EAK,a3Kbe000000C4CWEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ8EAO,RSC-004519,a3Nbe000000Q1A9EAK,a3Kbe000000C4CXEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZ9EAO,RSC-004520,a3Nbe000000Q1A9EAK,a3Kbe000000C4CXEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZAEA4,RSC-004521,a3Nbe000000Q1A9EAK,a3Kbe000000C4CXEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZBEA4,RSC-004522,a3Nbe000000Q1A9EAK,a3Kbe000000C4CXEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZCEA4,RSC-004523,a3Nbe000000Q1A9EAK,a3Kbe000000C4CXEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZDEA4,RSC-004524,a3Nbe000000Q1A9EAK,a3Kbe000000C4CYEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZEEA4,RSC-004525,a3Nbe000000Q1A9EAK,a3Kbe000000C4CYEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZFEA4,RSC-004526,a3Nbe000000Q1A9EAK,a3Kbe000000C4CYEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZGEA4,RSC-004527,a3Nbe000000Q1A9EAK,a3Kbe000000C4CYEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZHEA4,RSC-004528,a3Nbe000000Q1A9EAK,a3Kbe000000C4CYEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZIEA4,RSC-004529,a3Nbe000000Q1A9EAK,a3Kbe000000C4CZEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZJEA4,RSC-004530,a3Nbe000000Q1A9EAK,a3Kbe000000C4CZEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZKEA4,RSC-004531,a3Nbe000000Q1A9EAK,a3Kbe000000C4CZEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZLEA4,RSC-004532,a3Nbe000000Q1A9EAK,a3Kbe000000C4CZEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZMEA4,RSC-004533,a3Nbe000000Q1A9EAK,a3Kbe000000C4CZEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZNEA4,RSC-004534,a3Nbe000000Q1A9EAK,a3Kbe000000C4CaEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZOEA4,RSC-004535,a3Nbe000000Q1A9EAK,a3Kbe000000C4CaEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZPEA4,RSC-004536,a3Nbe000000Q1A9EAK,a3Kbe000000C4CaEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZQEA4,RSC-004537,a3Nbe000000Q1A9EAK,a3Kbe000000C4CaEAK,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZREA4,RSC-004538,a3Nbe000000Q1A9EAK,a3Kbe000000C4CaEAK,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZSEA4,RSC-004539,a3Nbe000000Q1A9EAK,a3Kbe000000C4CbEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZTEA4,RSC-004540,a3Nbe000000Q1A9EAK,a3Kbe000000C4CbEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZUEA4,RSC-004541,a3Nbe000000Q1A9EAK,a3Kbe000000C4CbEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZVEA4,RSC-004542,a3Nbe000000Q1A9EAK,a3Kbe000000C4CbEAK,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZWEA4,RSC-004543,a3Nbe000000Q1A9EAK,a3Kbe000000C4CbEAK,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZXEA4,RSC-004544,a3Nbe000000Q1A9EAK,a3Kbe000000C4CcEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZYEA4,RSC-004545,a3Nbe000000Q1A9EAK,a3Kbe000000C4CcEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZZEA4,RSC-004546,a3Nbe000000Q1A9EAK,a3Kbe000000C4CcEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZaEAO,RSC-004547,a3Nbe000000Q1A9EAK,a3Kbe000000C4CcEAK,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZbEAO,RSC-004548,a3Nbe000000Q1A9EAK,a3Kbe000000C4CcEAK,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZcEAO,RSC-004549,a3Nbe000000Q1A9EAK,a3Kbe000000C4CdEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZdEAO,RSC-004550,a3Nbe000000Q1A9EAK,a3Kbe000000C4CdEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZeEAO,RSC-004551,a3Nbe000000Q1A9EAK,a3Kbe000000C4CdEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZfEAO,RSC-004552,a3Nbe000000Q1A9EAK,a3Kbe000000C4CdEAK,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZgEAO,RSC-004553,a3Nbe000000Q1A9EAK,a3Kbe000000C4CdEAK,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZhEAO,RSC-004554,a3Nbe000000Q1A9EAK,a3Kbe000000BybsEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZiEAO,RSC-004555,a3Nbe000000Q1A9EAK,a3Kbe000000BybsEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZjEAO,RSC-004556,a3Nbe000000Q1A9EAK,a3Kbe000000BybsEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZkEAO,RSC-004557,a3Nbe000000Q1A9EAK,a3Kbe000000BybsEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZlEAO,RSC-004558,a3Nbe000000Q1A9EAK,a3Kbe000000BybsEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZmEAO,RSC-004559,a3Nbe000000Q1A9EAK,a3Kbe000000Byf3EAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZnEAO,RSC-004560,a3Nbe000000Q1A9EAK,a3Kbe000000Byf3EAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZoEAO,RSC-004561,a3Nbe000000Q1A9EAK,a3Kbe000000Byf3EAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZpEAO,RSC-004562,a3Nbe000000Q1A9EAK,a3Kbe000000Byf3EAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZqEAO,RSC-004563,a3Nbe000000Q1A9EAK,a3Kbe000000Byf3EAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZrEAO,RSC-004564,a3Nbe000000Q1A9EAK,a3Kbe000000BybrEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZsEAO,RSC-004565,a3Nbe000000Q1A9EAK,a3Kbe000000BybrEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZtEAO,RSC-004566,a3Nbe000000Q1A9EAK,a3Kbe000000BybrEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZuEAO,RSC-004567,a3Nbe000000Q1A9EAK,a3Kbe000000BybrEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZvEAO,RSC-004568,a3Nbe000000Q1A9EAK,a3Kbe000000BybrEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZwEAO,RSC-004569,a3Nbe000000Q1A9EAK,a3Kbe000000BybtEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZxEAO,RSC-004570,a3Nbe000000Q1A9EAK,a3Kbe000000BybtEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZyEAO,RSC-004571,a3Nbe000000Q1A9EAK,a3Kbe000000BybtEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHZzEAO,RSC-004572,a3Nbe000000Q1A9EAK,a3Kbe000000BybtEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa0EAG,RSC-004573,a3Nbe000000Q1A9EAK,a3Kbe000000BybtEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa1EAG,RSC-004574,a3Nbe000000Q1A9EAK,a3Kbe000000C4CeEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa2EAG,RSC-004575,a3Nbe000000Q1A9EAK,a3Kbe000000C4CeEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa3EAG,RSC-004576,a3Nbe000000Q1A9EAK,a3Kbe000000C4CeEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa4EAG,RSC-004577,a3Nbe000000Q1A9EAK,a3Kbe000000C4CeEAK,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa5EAG,RSC-004578,a3Nbe000000Q1A9EAK,a3Kbe000000C4CeEAK,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa6EAG,RSC-004579,a3Nbe000000Q1A9EAK,a3Kbe000000C4CfEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa7EAG,RSC-004580,a3Nbe000000Q1A9EAK,a3Kbe000000C4CfEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa8EAG,RSC-004581,a3Nbe000000Q1A9EAK,a3Kbe000000C4CfEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHa9EAG,RSC-004582,a3Nbe000000Q1A9EAK,a3Kbe000000C4CfEAK,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaAEAW,RSC-004583,a3Nbe000000Q1A9EAK,a3Kbe000000C4CfEAK,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaBEAW,RSC-004584,a3Nbe000000Q1A9EAK,a3Kbe000000C4CgEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaCEAW,RSC-004585,a3Nbe000000Q1A9EAK,a3Kbe000000C4CgEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaDEAW,RSC-004586,a3Nbe000000Q1A9EAK,a3Kbe000000C4CgEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaEEAW,RSC-004587,a3Nbe000000Q1A9EAK,a3Kbe000000C4CgEAK,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaFEAW,RSC-004588,a3Nbe000000Q1A9EAK,a3Kbe000000C4CgEAK,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaGEAW,RSC-004589,a3Nbe000000Q1A9EAK,a3Kbe000000C4ChEAK,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaHEAW,RSC-004590,a3Nbe000000Q1A9EAK,a3Kbe000000C4ChEAK,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHaIEAW,RSC-004591,a3Nbe000000Q1A9EAK,a3Kbe000000C4ChEAK,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
