Id,Name,Origem__c,VigenciaInicio__c,VigenciaFim__c,EscopoRegra__c,GestaoSLA__c,Categorizacao__c,MarcoSLA__c,AreaAtendimento__c,Ativo__c,CreatedDate,LastModifiedDate
a3Mbe000000KHRtEAO,RSC-004070,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BkEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHRuEAO,RSC-004071,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BkEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHRvEAO,RSC-004072,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BkEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHRwEAO,RSC-004073,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BkEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHRxEAO,RSC-004074,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BlEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHRyEAO,RSC-004075,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BlEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHRzEAO,RSC-004076,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BlEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS0EAO,RSC-004077,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BlEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS1EAO,RSC-004078,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BlEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS2EAO,RSC-004079,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BmEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS3EAO,RSC-004080,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BmEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS4EAO,RSC-004081,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BmEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS5EAO,RSC-004082,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BmEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS6EAO,RSC-004083,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BmEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS7EAO,RSC-004084,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByalEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS8EAO,RSC-004085,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByalEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHS9EAO,RSC-004086,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByalEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSAEA4,RSC-004087,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByalEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSBEA4,RSC-004088,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByalEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSCEA4,RSC-004089,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByakEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSDEA4,RSC-004090,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByakEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSEEA4,RSC-004091,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByakEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSFEA4,RSC-004092,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByakEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSGEA4,RSC-004093,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByakEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSHEA4,RSC-004094,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BnEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSIEA4,RSC-004095,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BnEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSJEA4,RSC-004096,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BnEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSKEA4,RSC-004097,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BnEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSLEA4,RSC-004098,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BnEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSMEA4,RSC-004099,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BoEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSNEA4,RSC-004100,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BoEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSOEA4,RSC-004101,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BoEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSPEA4,RSC-004102,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BoEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSQEA4,RSC-004103,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BoEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSREA4,RSC-004104,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BqEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSSEA4,RSC-004105,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BqEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSTEA4,RSC-004106,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BqEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSUEA4,RSC-004107,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BqEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSVEA4,RSC-004108,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BqEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSWEA4,RSC-004109,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BrEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSXEA4,RSC-004110,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BrEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSYEA4,RSC-004111,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BrEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSZEA4,RSC-004112,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BrEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSaEAO,RSC-004113,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BrEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSbEAO,RSC-004114,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BsEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHScEAO,RSC-004115,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BsEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSdEAO,RSC-004116,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BsEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSeEAO,RSC-004117,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BsEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSfEAO,RSC-004118,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BsEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSgEAO,RSC-004119,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BtEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHShEAO,RSC-004120,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BtEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSiEAO,RSC-004121,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BtEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSjEAO,RSC-004122,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BtEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSkEAO,RSC-004123,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BtEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSlEAO,RSC-004124,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BuEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSmEAO,RSC-004125,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BuEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSnEAO,RSC-004126,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BuEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSoEAO,RSC-004127,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BuEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSpEAO,RSC-004128,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BuEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSqEAO,RSC-004129,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BvEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSrEAO,RSC-004130,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BvEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSsEAO,RSC-004131,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BvEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHStEAO,RSC-004132,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BvEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSuEAO,RSC-004133,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BvEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSvEAO,RSC-004134,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BwEAK,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSwEAO,RSC-004135,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BwEAK,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSxEAO,RSC-004136,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BwEAK,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSyEAO,RSC-004137,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BwEAK,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHSzEAO,RSC-004138,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BwEAK,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT0EAO,RSC-004139,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybNEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT1EAO,RSC-004140,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybNEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT2EAO,RSC-004141,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybNEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT3EAO,RSC-004142,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybNEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT4EAO,RSC-004143,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybNEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT5EAO,RSC-004144,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybMEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT6EAO,RSC-004145,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybMEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT7EAO,RSC-004146,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybMEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT8EAO,RSC-004147,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybMEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHT9EAO,RSC-004148,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybMEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTAEA4,RSC-004149,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybOEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTBEA4,RSC-004150,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybOEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTCEA4,RSC-004151,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybOEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTDEA4,RSC-004152,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybOEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTEEA4,RSC-004153,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybOEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTFEA4,RSC-004154,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybPEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTGEA4,RSC-004155,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybPEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTHEA4,RSC-004156,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybPEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTIEA4,RSC-004157,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybPEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTJEA4,RSC-004158,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybPEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTKEA4,RSC-004159,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybQEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTLEA4,RSC-004160,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybQEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTMEA4,RSC-004161,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybQEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTNEA4,RSC-004162,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybQEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTOEA4,RSC-004163,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybQEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTPEA4,RSC-004164,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByfDEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTQEA4,RSC-004165,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByfDEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTREA4,RSC-004166,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByfDEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTSEA4,RSC-004167,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByfDEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTTEA4,RSC-004168,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByfDEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTUEA4,RSC-004169,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByepEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTVEA4,RSC-004170,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByepEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTWEA4,RSC-004171,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByepEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTXEA4,RSC-004172,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByepEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTYEA4,RSC-004173,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByepEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTZEA4,RSC-004174,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByeqEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTaEAO,RSC-004175,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByeqEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTbEAO,RSC-004176,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByeqEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTcEAO,RSC-004177,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByeqEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTdEAO,RSC-004178,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByeqEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTeEAO,RSC-004179,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByeoEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHTfEAO,RSC-004180,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByeoEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
